,Entity,Year,Renewables (% equivalent primary energy)
0,Africa,1965,5.747494697570801
1,Africa,1966,6.122061729431152
2,Africa,1967,6.325730800628662
3,Africa,1968,7.005292892456055
4,Africa,1969,7.956087589263916
5,Africa,1970,9.16205883026123
6,Africa,1971,8.131307601928711
7,Africa,1972,8.747766494750977
8,Africa,1973,8.542280197143555
9,Africa,1974,9.268067359924316
10,Africa,1975,9.238402366638184
11,Africa,1976,9.416414260864258
12,Africa,1977,9.803298950195312
13,Africa,1978,9.519680976867676
14,Africa,1979,9.35092830657959
15,Africa,1980,8.48603630065918
16,Africa,1981,7.859501838684082
17,Africa,1982,7.378184795379639
18,Africa,1983,6.456583023071289
19,Africa,1984,6.159393310546875
20,Africa,1985,6.580027103424072
21,Africa,1986,6.70380973815918
22,Africa,1987,6.234672546386719
23,Africa,1988,6.350836277008057
24,Africa,1989,6.648681163787842
25,Africa,1990,6.568428039550781
26,Africa,1991,6.96174430847168
27,Africa,1992,6.552484035491943
28,Africa,1993,6.4210205078125
29,Africa,1994,6.290523529052734
30,Africa,1995,6.283753395080566
31,Africa,1996,6.411200523376465
32,Africa,1997,6.448849201202393
33,Africa,1998,6.657183170318604
34,Africa,1999,6.836302757263184
35,Africa,2000,7.174940586090088
36,Africa,2001,7.414130687713623
37,Africa,2002,7.605161666870117
38,Africa,2003,7.0411763191223145
39,Africa,2004,6.93337345123291
40,Africa,2005,6.998331069946289
41,Africa,2006,7.123232841491699
42,Africa,2007,7.009408473968506
43,Africa,2008,6.716137886047363
44,Africa,2009,6.775711536407471
45,Africa,2010,7.101892471313477
46,Africa,2011,7.22559928894043
47,Africa,2012,6.989345550537109
48,Africa,2013,7.195614337921143
49,Africa,2014,7.509692192077637
50,Africa,2015,7.464454174041748
51,Africa,2016,7.307821273803711
52,Africa,2017,7.739742279052734
53,Africa,2018,8.169642448425293
54,Africa,2019,8.559300422668457
55,Africa,2020,9.624268531799316
56,Africa,2021,9.555875778198242
57,Africa (BP),1965,5.747495651245117
58,Africa (BP),1966,6.122062206268311
59,Africa (BP),1967,6.325730800628662
60,Africa (BP),1968,7.005292892456055
61,Africa (BP),1969,7.956087589263916
62,Africa (BP),1970,9.16205883026123
63,Africa (BP),1971,8.131307601928711
64,Africa (BP),1972,8.747766494750977
65,Africa (BP),1973,8.542280197143555
66,Africa (BP),1974,9.268067359924316
67,Africa (BP),1975,9.238402366638184
68,Africa (BP),1976,9.41641330718994
69,Africa (BP),1977,9.803298950195312
70,Africa (BP),1978,9.519680976867676
71,Africa (BP),1979,9.35092830657959
72,Africa (BP),1980,8.486035346984863
73,Africa (BP),1981,7.859501838684082
74,Africa (BP),1982,7.378184795379639
75,Africa (BP),1983,6.456583023071289
76,Africa (BP),1984,6.159393310546875
77,Africa (BP),1985,6.580027103424072
78,Africa (BP),1986,6.703810214996338
79,Africa (BP),1987,6.234672546386719
80,Africa (BP),1988,6.350836277008057
81,Africa (BP),1989,6.648681163787842
82,Africa (BP),1990,6.568428039550781
83,Africa (BP),1991,6.96174430847168
84,Africa (BP),1992,6.552484035491943
85,Africa (BP),1993,6.4210205078125
86,Africa (BP),1994,6.290523529052734
87,Africa (BP),1995,6.283753395080566
88,Africa (BP),1996,6.411200523376465
89,Africa (BP),1997,6.448850154876709
90,Africa (BP),1998,6.657183170318604
91,Africa (BP),1999,6.836302757263184
92,Africa (BP),2000,7.174940586090088
93,Africa (BP),2001,7.414130210876465
94,Africa (BP),2002,7.619705677032471
95,Africa (BP),2003,7.05647611618042
96,Africa (BP),2004,6.950178146362305
97,Africa (BP),2005,7.004724979400635
98,Africa (BP),2006,7.12509822845459
99,Africa (BP),2007,7.029091358184815
100,Africa (BP),2008,6.73045015335083
101,Africa (BP),2009,6.783567428588867
102,Africa (BP),2010,7.106614112854004
103,Africa (BP),2011,7.236809253692627
104,Africa (BP),2012,7.002328395843506
105,Africa (BP),2013,7.207865238189697
106,Africa (BP),2014,7.5212082862854
107,Africa (BP),2015,7.478593349456787
108,Africa (BP),2016,7.320139408111572
109,Africa (BP),2017,7.7515692710876465
110,Africa (BP),2018,8.187627792358398
111,Africa (BP),2019,8.574492454528809
112,Africa (BP),2020,9.644046783447266
113,Africa (BP),2021,9.57497787475586
114,Algeria,1965,4.763067722320557
115,Algeria,1966,3.518747091293335
116,Algeria,1967,4.2919535636901855
117,Algeria,1968,5.486194610595703
118,Algeria,1969,3.1827635765075684
119,Algeria,1970,4.665683746337891
120,Algeria,1971,2.455918788909912
121,Algeria,1972,3.278343439102173
122,Algeria,1973,4.175826072692871
123,Algeria,1974,2.4947381019592285
124,Algeria,1975,1.378281831741333
125,Algeria,1976,1.4010223150253296
126,Algeria,1977,0.8817282319068909
127,Algeria,1978,0.6521151065826416
128,Algeria,1979,0.5792936086654663
129,Algeria,1980,0.4290015995502472
130,Algeria,1981,0.50294029712677
131,Algeria,1982,0.570870041847229
132,Algeria,1983,0.2564494609832763
133,Algeria,1984,0.5136735439300537
134,Algeria,1985,0.7282653450965881
135,Algeria,1986,0.2664044797420501
136,Algeria,1987,0.5174273252487183
137,Algeria,1988,0.1771743595600128
138,Algeria,1989,0.2249582260847091
139,Algeria,1990,0.1267386972904205
140,Algeria,1991,0.2776069939136505
141,Algeria,1992,0.1837574690580368
142,Algeria,1993,0.3502801358699798
143,Algeria,1994,0.1625789850950241
144,Algeria,1995,0.182247593998909
145,Algeria,1996,0.12880340218544
146,Algeria,1997,0.0744559019804
147,Algeria,1998,0.2061796188354492
148,Algeria,1999,0.1927434206008911
149,Algeria,2000,0.0532354824244976
150,Algeria,2001,0.065218485891819
151,Algeria,2002,0.0516767688095569
152,Algeria,2003,0.2281039953231811
153,Algeria,2004,0.2067869007587433
154,Algeria,2005,0.434118777513504
155,Algeria,2006,0.1632719486951828
156,Algeria,2007,0.1599045693874359
157,Algeria,2008,0.1877543032169342
158,Algeria,2009,0.2127854824066162
159,Algeria,2010,0.1151323765516281
160,Algeria,2011,0.2352599054574966
161,Algeria,2012,0.2245319485664367
162,Algeria,2013,0.0647631958127021
163,Algeria,2014,0.1175024658441543
164,Algeria,2015,0.09681336581707
165,Algeria,2016,0.1458071172237396
166,Algeria,2017,0.2470182925462722
167,Algeria,2018,0.2876792848110199
168,Algeria,2019,0.2947469651699066
169,Algeria,2020,0.2978994250297546
170,Algeria,2021,0.2613673508167267
171,Argentina,1965,1.1027235984802246
172,Argentina,1966,1.0818976163864136
173,Argentina,1967,1.0765652656555176
174,Argentina,1968,1.2273393869400024
175,Argentina,1969,1.0651699304580688
176,Argentina,1970,1.3534115552902222
177,Argentina,1971,1.270321488380432
178,Argentina,1972,1.2349965572357178
179,Argentina,1973,2.2836952209472656
180,Argentina,1974,3.6298017501831055
181,Argentina,1975,3.862202882766724
182,Argentina,1976,3.5544235706329346
183,Argentina,1977,3.9092395305633545
184,Argentina,1978,5.227678298950195
185,Argentina,1979,6.702306270599365
186,Argentina,1980,9.55285930633545
187,Argentina,1981,9.54153060913086
188,Argentina,1982,11.22947883605957
189,Argentina,1983,11.303474426269531
190,Argentina,1984,12.132671356201172
191,Argentina,1985,12.75955581665039
192,Argentina,1986,12.2985258102417
193,Argentina,1987,12.247486114501951
194,Argentina,1988,8.417366981506348
195,Argentina,1989,7.543593406677246
196,Argentina,1990,10.292678833007812
197,Argentina,1991,9.081443786621094
198,Argentina,1992,10.206743240356444
199,Argentina,1993,12.216532707214355
200,Argentina,1994,13.306406021118164
201,Argentina,1995,12.535518646240234
202,Argentina,1996,10.225037574768066
203,Argentina,1997,12.514141082763672
204,Argentina,1998,11.482151985168455
205,Argentina,1999,9.226556777954102
206,Argentina,2000,12.283858299255373
207,Argentina,2001,15.937487602233888
208,Argentina,2002,16.249305725097656
209,Argentina,2003,14.408259391784668
210,Argentina,2004,12.185575485229492
211,Argentina,2005,12.78852367401123
212,Argentina,2006,13.449461936950684
213,Argentina,2007,10.599154472351074
214,Argentina,2008,10.437064170837402
215,Argentina,2009,11.783506393432615
216,Argentina,2010,11.661375045776367
217,Argentina,2011,10.929448127746582
218,Argentina,2012,10.216425895690918
219,Argentina,2013,10.950078964233398
220,Argentina,2014,11.03897762298584
221,Argentina,2015,10.907397270202637
222,Argentina,2016,10.167007446289062
223,Argentina,2017,10.96471881866455
224,Argentina,2018,11.397629737854004
225,Argentina,2019,11.926772117614746
226,Argentina,2020,12.17941665649414
227,Argentina,2021,11.329249382019045
228,Asia,1965,7.898136138916016
229,Asia,1966,7.591160297393799
230,Asia,1967,6.774782180786133
231,Asia,1968,6.976727485656738
232,Asia,1969,6.371641159057617
233,Asia,1970,5.764333248138428
234,Asia,1971,5.742181301116943
235,Asia,1972,5.588597297668457
236,Asia,1973,4.797197818756104
237,Asia,1974,5.339972496032715
238,Asia,1975,5.550854206085205
239,Asia,1976,5.395175457000732
240,Asia,1977,4.973343849182129
241,Asia,1978,4.8990020751953125
242,Asia,1979,5.030862808227539
243,Asia,1980,5.401125907897949
244,Asia,1981,5.707388877868652
245,Asia,1982,5.710594177246094
246,Asia,1983,5.696269512176514
247,Asia,1984,5.314929008483887
248,Asia,1985,5.35189151763916
249,Asia,1986,5.188940525054932
250,Asia,1987,5.080799579620361
251,Asia,1988,5.439732551574707
252,Asia,1989,5.326009750366211
253,Asia,1990,5.332828998565674
254,Asia,1991,5.191641807556152
255,Asia,1992,5.006854057312012
256,Asia,1993,5.318292617797852
257,Asia,1994,5.057206630706787
258,Asia,1995,5.2637858390808105
259,Asia,1996,5.012627124786377
260,Asia,1997,4.887909412384033
261,Asia,1998,5.174960136413574
262,Asia,1999,4.922501564025879
263,Asia,2000,4.9022626876831055
264,Asia,2001,5.071513175964356
265,Asia,2002,4.974641799926758
266,Asia,2003,4.775404930114746
267,Asia,2004,5.084468364715576
268,Asia,2005,4.912455081939697
269,Asia,2006,5.102126121520996
270,Asia,2007,5.057849407196045
271,Asia,2008,5.56089973449707
272,Asia,2009,5.401412963867188
273,Asia,2010,5.894656658172607
274,Asia,2011,5.820296287536621
275,Asia,2012,6.395725727081299
276,Asia,2013,6.868678092956543
277,Asia,2014,7.412151336669922
278,Asia,2015,7.781671047210693
279,Asia,2016,8.205105781555176
280,Asia,2017,8.699320793151855
281,Asia,2018,9.161236763000488
282,Asia,2019,9.80544662475586
283,Asia,2020,10.58000946044922
284,Asia,2021,10.954556465148926
285,Asia Pacific (BP),1965,8.90676498413086
286,Asia Pacific (BP),1966,8.529315948486328
287,Asia Pacific (BP),1967,7.666352272033691
288,Asia Pacific (BP),1968,7.8299150466918945
289,Asia Pacific (BP),1969,7.13438606262207
290,Asia Pacific (BP),1970,6.514065742492676
291,Asia Pacific (BP),1971,6.556039810180664
292,Asia Pacific (BP),1972,6.363263130187988
293,Asia Pacific (BP),1973,5.580256462097168
294,Asia Pacific (BP),1974,6.154123783111572
295,Asia Pacific (BP),1975,6.327986717224121
296,Asia Pacific (BP),1976,6.05428409576416
297,Asia Pacific (BP),1977,5.573482036590576
298,Asia Pacific (BP),1978,5.450265407562256
299,Asia Pacific (BP),1979,5.659092426300049
300,Asia Pacific (BP),1980,6.012509346008301
301,Asia Pacific (BP),1981,6.357166290283203
302,Asia Pacific (BP),1982,6.347828388214111
303,Asia Pacific (BP),1983,6.465396881103516
304,Asia Pacific (BP),1984,6.072128772735596
305,Asia Pacific (BP),1985,6.183801651000977
306,Asia Pacific (BP),1986,6.097188472747803
307,Asia Pacific (BP),1987,5.757307052612305
308,Asia Pacific (BP),1988,5.9299726486206055
309,Asia Pacific (BP),1989,6.046374797821045
310,Asia Pacific (BP),1990,5.901330471038818
311,Asia Pacific (BP),1991,5.801678657531738
312,Asia Pacific (BP),1992,5.433712005615234
313,Asia Pacific (BP),1993,5.632143974304199
314,Asia Pacific (BP),1994,5.420175552368164
315,Asia Pacific (BP),1995,5.651620388031006
316,Asia Pacific (BP),1996,5.295516014099121
317,Asia Pacific (BP),1997,5.2037434577941895
318,Asia Pacific (BP),1998,5.553133964538574
319,Asia Pacific (BP),1999,5.334319114685059
320,Asia Pacific (BP),2000,5.378320217132568
321,Asia Pacific (BP),2001,5.632980346679688
322,Asia Pacific (BP),2002,5.465610027313232
323,Asia Pacific (BP),2003,5.178248882293701
324,Asia Pacific (BP),2004,5.497467517852783
325,Asia Pacific (BP),2005,5.34283447265625
326,Asia Pacific (BP),2006,5.557189464569092
327,Asia Pacific (BP),2007,5.582265377044678
328,Asia Pacific (BP),2008,6.340683937072754
329,Asia Pacific (BP),2009,6.175616264343262
330,Asia Pacific (BP),2010,6.65413236618042
331,Asia Pacific (BP),2011,6.629954814910889
332,Asia Pacific (BP),2012,7.29133129119873
333,Asia Pacific (BP),2013,7.881535530090332
334,Asia Pacific (BP),2014,8.644287109375
335,Asia Pacific (BP),2015,8.97430419921875
336,Asia Pacific (BP),2016,9.49662971496582
337,Asia Pacific (BP),2017,10.049201965332031
338,Asia Pacific (BP),2018,10.646099090576172
339,Asia Pacific (BP),2019,11.194805145263672
340,Asia Pacific (BP),2020,12.173392295837402
341,Asia Pacific (BP),2021,12.723151206970217
342,Australia,1965,5.562621593475342
343,Australia,1966,5.071894645690918
344,Australia,1967,4.949548721313477
345,Australia,1968,4.865467548370361
346,Australia,1969,5.0869879722595215
347,Australia,1970,5.421450614929199
348,Australia,1971,5.822727203369141
349,Australia,1972,5.599285125732422
350,Australia,1973,5.588664531707764
351,Australia,1974,5.955109596252441
352,Australia,1975,6.297008037567139
353,Australia,1976,5.793421268463135
354,Australia,1977,5.269774913787842
355,Australia,1978,5.50869607925415
356,Australia,1979,5.16584062576294
357,Australia,1980,4.862271785736084
358,Australia,1981,4.930354595184326
359,Australia,1982,4.636782646179199
360,Australia,1983,4.534481525421143
361,Australia,1984,4.718454360961914
362,Australia,1985,4.863154888153076
363,Australia,1986,4.798559665679932
364,Australia,1987,4.532893180847168
365,Australia,1988,4.641680240631104
366,Australia,1989,4.419953346252441
367,Australia,1990,4.459391117095947
368,Australia,1991,4.7400617599487305
369,Australia,1992,4.731717109680176
370,Australia,1993,4.75942850112915
371,Australia,1994,4.527180671691895
372,Australia,1995,4.239725112915039
373,Australia,1996,4.23659086227417
374,Australia,1997,4.145838737487793
375,Australia,1998,4.037755966186523
376,Australia,1999,4.008933544158936
377,Australia,2000,3.988877773284912
378,Australia,2001,3.8707621097564697
379,Australia,2002,3.931450366973877
380,Australia,2003,4.0149688720703125
381,Australia,2004,4.036560535430908
382,Australia,2005,4.313553333282471
383,Australia,2006,4.233413219451904
384,Australia,2007,3.976722717285156
385,Australia,2008,3.681326389312744
386,Australia,2009,3.920266151428223
387,Australia,2010,4.312804698944092
388,Australia,2011,5.698980808258057
389,Australia,2012,5.700209140777588
390,Australia,2013,6.525868892669678
391,Australia,2014,5.979823112487793
392,Australia,2015,6.290020942687988
393,Australia,2016,7.189175605773926
394,Australia,2017,6.750126838684082
395,Australia,2018,8.300061225891113
396,Australia,2019,8.880722045898438
397,Australia,2020,10.78981113433838
398,Australia,2021,12.933531761169434
399,Austria,1965,25.096406936645508
400,Austria,1966,25.840192794799805
401,Austria,1967,26.11892890930176
402,Austria,1968,25.099164962768555
403,Austria,1969,22.27536964416504
404,Austria,1970,24.77025604248047
405,Austria,1971,19.65230178833008
406,Austria,1972,19.524147033691406
407,Austria,1973,20.177391052246094
408,Austria,1974,23.734527587890625
409,Austria,1975,25.03424644470215
410,Austria,1976,20.905319213867188
411,Austria,1977,25.27130508422852
412,Austria,1978,24.24462509155273
413,Austria,1979,25.784454345703125
414,Austria,1980,26.82601547241211
415,Austria,1981,29.28065299987793
416,Austria,1982,30.31977081298828
417,Austria,1983,30.117788314819336
418,Austria,1984,26.68983268737793
419,Austria,1985,29.76928329467773
420,Austria,1986,30.17765617370605
421,Austria,1987,32.193809509277344
422,Austria,1988,32.7332649230957
423,Austria,1989,32.40857696533203
424,Austria,1990,28.9086856842041
425,Austria,1991,27.58718681335449
426,Austria,1992,31.037273406982425
427,Austria,1993,32.08808517456055
428,Austria,1994,31.296300888061523
429,Austria,1995,31.51592063903809
430,Austria,1996,28.95120620727539
431,Austria,1997,29.96346664428711
432,Austria,1998,30.441696166992188
433,Austria,1999,32.257999420166016
434,Austria,2000,32.95425796508789
435,Austria,2001,30.81651306152344
436,Austria,2002,30.32511711120605
437,Austria,2003,25.14051818847656
438,Austria,2004,27.63378524780273
439,Austria,2005,27.94786071777344
440,Austria,2006,28.591209411621094
441,Austria,2007,30.980609893798828
442,Austria,2008,31.345478057861328
443,Austria,2009,34.322513580322266
444,Austria,2010,31.605642318725582
445,Austria,2011,30.72079467773437
446,Austria,2012,35.929344177246094
447,Austria,2013,35.26667404174805
448,Austria,2014,36.64029693603516
449,Austria,2015,34.96407699584961
450,Austria,2016,35.65185546875
451,Austria,2017,34.502872467041016
452,Austria,2018,34.56892776489258
453,Austria,2019,35.61137771606445
454,Austria,2020,38.26066970825195
455,Austria,2021,37.48179244995117
456,Azerbaijan,1985,1.6519356966018677
457,Azerbaijan,1986,0.9406937956809998
458,Azerbaijan,1987,0.970684289932251
459,Azerbaijan,1988,0.8420581221580505
460,Azerbaijan,1989,0.8257337808609009
461,Azerbaijan,1990,1.881659984588623
462,Azerbaijan,1991,2.0779731273651123
463,Azerbaijan,1992,2.409932851791382
464,Azerbaijan,1993,3.8572144508361816
465,Azerbaijan,1994,3.1670033931732178
466,Azerbaijan,1995,2.864072799682617
467,Azerbaijan,1996,3.4498770236968994
468,Azerbaijan,1997,4.0128254890441895
469,Azerbaijan,1998,4.555314540863037
470,Azerbaijan,1999,3.5315983295440674
471,Azerbaijan,2000,3.446013927459717
472,Azerbaijan,2001,3.011781692504883
473,Azerbaijan,2002,4.700666427612305
474,Azerbaijan,2003,5.277902603149414
475,Azerbaijan,2004,5.158581733703613
476,Azerbaijan,2005,5.165003299713135
477,Azerbaijan,2006,4.366299629211426
478,Azerbaijan,2007,4.502970218658447
479,Azerbaijan,2008,4.184756755828857
480,Azerbaijan,2009,4.871127605438232
481,Azerbaijan,2010,7.311431884765625
482,Azerbaijan,2011,5.077953815460205
483,Azerbaijan,2012,3.337345600128174
484,Azerbaijan,2013,2.78069281578064
485,Azerbaijan,2014,2.433617115020752
486,Azerbaijan,2015,2.757688045501709
487,Azerbaijan,2016,3.345907926559448
488,Azerbaijan,2017,3.049804449081421
489,Azerbaijan,2018,3.070157051086426
490,Azerbaijan,2019,2.674583911895752
491,Azerbaijan,2020,1.9758317470550537
492,Azerbaijan,2021,2.201542854309082
493,Bangladesh,1971,3.859757661819458
494,Bangladesh,1972,3.406534433364868
495,Bangladesh,1973,5.024386882781982
496,Bangladesh,1974,3.4634594917297363
497,Bangladesh,1975,6.043976306915283
498,Bangladesh,1976,5.868124008178711
499,Bangladesh,1977,5.079775810241699
500,Bangladesh,1978,5.536711692810059
501,Bangladesh,1979,5.825671672821045
502,Bangladesh,1980,4.960880279541016
503,Bangladesh,1981,5.0166497230529785
504,Bangladesh,1982,3.805250644683838
505,Bangladesh,1983,4.870658874511719
506,Bangladesh,1984,6.105583190917969
507,Bangladesh,1985,4.526681423187256
508,Bangladesh,1986,2.532797574996948
509,Bangladesh,1987,2.63650131225586
510,Bangladesh,1988,3.090863943099976
511,Bangladesh,1989,3.9078640937805176
512,Bangladesh,1990,3.539271354675293
513,Bangladesh,1991,3.477609157562256
514,Bangladesh,1992,3.0288853645324707
515,Bangladesh,1993,2.1043288707733154
516,Bangladesh,1994,2.761680603027344
517,Bangladesh,1995,1.026994705200195
518,Bangladesh,1996,1.9475641250610352
519,Bangladesh,1997,1.8034275770187376
520,Bangladesh,1998,2.037123680114746
521,Bangladesh,1999,1.93972909450531
522,Bangladesh,2000,1.6270726919174194
523,Bangladesh,2001,1.8750032186508176
524,Bangladesh,2002,1.362207531929016
525,Bangladesh,2003,1.2784041166305542
526,Bangladesh,2004,1.2296963930130005
527,Bangladesh,2005,1.1353458166122437
528,Bangladesh,2006,1.046309471130371
529,Bangladesh,2007,1.0207374095916748
530,Bangladesh,2008,1.2218128442764282
531,Bangladesh,2009,0.5117601156234741
532,Bangladesh,2010,0.8648931980133057
533,Bangladesh,2011,0.9513694643974304
534,Bangladesh,2012,0.8256486654281616
535,Bangladesh,2013,0.7885019183158875
536,Bangladesh,2014,0.6461619734764099
537,Bangladesh,2015,0.8184085488319397
538,Bangladesh,2016,0.8060975074768066
539,Bangladesh,2017,0.8946443200111389
540,Bangladesh,2018,0.7471175193786621
541,Bangladesh,2019,0.675128698348999
542,Bangladesh,2020,0.6580818295478821
543,Bangladesh,2021,0.6501469016075134
544,Belarus,1985,0.0144934775307774
545,Belarus,1986,0.012695332057774
546,Belarus,1987,0.0125131821259856
547,Belarus,1988,0.0123360687866806
548,Belarus,1989,0.0127549590542912
549,Belarus,1990,0.0126916766166687
550,Belarus,1991,0.0114487251266837
551,Belarus,1992,0.0124688521027565
552,Belarus,1993,0.0166659001260995
553,Belarus,1994,0.0199361536651849
554,Belarus,1995,0.023589264601469
555,Belarus,1996,0.0183994248509407
556,Belarus,1997,0.0238740518689155
557,Belarus,1998,0.0325518324971199
558,Belarus,1999,0.0227077603340148
559,Belarus,2000,0.0313018634915351
560,Belarus,2001,0.0355434641242027
561,Belarus,2002,0.0329970680177211
562,Belarus,2003,0.0318962857127189
563,Belarus,2004,0.0343801379203796
564,Belarus,2005,0.0372844524681568
565,Belarus,2006,0.0360127910971641
566,Belarus,2007,0.0496960021555423
567,Belarus,2008,0.0729058384895324
568,Belarus,2009,0.1132526993751525
569,Belarus,2010,0.1292484998703003
570,Belarus,2011,0.1430341899394989
571,Belarus,2012,0.1589693427085876
572,Belarus,2013,0.2241222858428955
573,Belarus,2014,0.2067479342222213
574,Belarus,2015,0.272726833820343
575,Belarus,2016,0.346439927816391
576,Belarus,2017,0.6887630820274353
577,Belarus,2018,0.5790961384773254
578,Belarus,2019,0.7077696323394775
579,Belarus,2020,0.9897245168685912
580,Belarus,2021,0.9698578119277954
581,Belgium,1965,0.1947737485170364
582,Belgium,1966,0.2222243994474411
583,Belgium,1967,0.1685035675764084
584,Belgium,1968,0.1550234109163284
585,Belgium,1969,0.1331521123647689
586,Belgium,1970,0.1348093897104263
587,Belgium,1971,0.0748556479811668
588,Belgium,1972,0.0945844948291778
589,Belgium,1973,0.1535860300064087
590,Belgium,1974,0.1914431452751159
591,Belgium,1975,0.1556085348129272
592,Belgium,1976,0.0917551815509796
593,Belgium,1977,0.263500452041626
594,Belgium,1978,0.2591516971588135
595,Belgium,1979,0.2870648205280304
596,Belgium,1980,0.3143763244152069
597,Belgium,1981,0.3818604946136474
598,Belgium,1982,0.2197636067867279
599,Belgium,1983,0.2131948769092559
600,Belgium,1984,0.2137230485677719
601,Belgium,1985,0.1869768798351287
602,Belgium,1986,0.2481858879327774
603,Belgium,1987,0.3006138801574707
604,Belgium,1988,0.2812286019325256
605,Belgium,1989,0.2577132880687713
606,Belgium,1990,0.2747964859008789
607,Belgium,1991,0.2574799358844757
608,Belgium,1992,0.2941910922527313
609,Belgium,1993,0.2466530501842498
610,Belgium,1994,0.2759146392345428
611,Belgium,1995,0.3051198720932007
612,Belgium,1996,0.2427208870649337
613,Belgium,1997,0.2500346302986145
614,Belgium,1998,0.3166766464710235
615,Belgium,1999,0.3602191209793091
616,Belgium,2000,0.433269053697586
617,Belgium,2001,0.4492052793502807
618,Belgium,2002,0.4797349274158478
619,Belgium,2003,0.4867145419120788
620,Belgium,2004,0.6062989234924316
621,Belgium,2005,0.8666802048683167
622,Belgium,2006,1.209545016288757
623,Belgium,2007,1.4152519702911377
624,Belgium,2008,1.7643935680389404
625,Belgium,2009,2.521434783935547
626,Belgium,2010,3.099550724029541
627,Belgium,2011,4.04599142074585
628,Belgium,2012,5.060074806213379
629,Belgium,2013,5.382620334625244
630,Belgium,2014,6.051173210144043
631,Belgium,2015,6.661416530609131
632,Belgium,2016,6.3574538230896
633,Belgium,2017,6.910615921020508
634,Belgium,2018,7.41519021987915
635,Belgium,2019,7.959382057189941
636,Belgium,2020,10.63779067993164
637,Belgium,2021,9.336408615112305
638,Brazil,1965,27.54872131347656
639,Brazil,1966,27.618213653564453
640,Brazil,1967,27.880290985107425
641,Brazil,1968,25.555753707885746
642,Brazil,1969,25.05621910095215
643,Brazil,1970,26.90108108520508
644,Brazil,1971,26.817771911621094
645,Brazil,1972,27.39073371887207
646,Brazil,1973,26.10169982910156
647,Brazil,1974,26.92813491821289
648,Brazil,1975,27.9958610534668
649,Brazil,1976,29.16008758544922
650,Brazil,1977,31.08434295654297
651,Brazil,1978,31.529354095458984
652,Brazil,1979,33.387489318847656
653,Brazil,1980,36.18800735473633
654,Brazil,1981,37.504878997802734
655,Brazil,1982,39.09782028198242
656,Brazil,1983,41.86777114868164
657,Brazil,1984,43.21894836425781
658,Brazil,1985,43.929534912109375
659,Brazil,1986,43.21952438354492
660,Brazil,1987,42.7772102355957
661,Brazil,1988,44.01119613647461
662,Brazil,1989,44.574317932128906
663,Brazil,1990,45.27548599243164
664,Brazil,1991,45.86178970336914
665,Brazil,1992,44.90270614624024
666,Brazil,1993,45.159629821777344
667,Brazil,1994,44.56560134887695
668,Brazil,1995,44.34580993652344
669,Brazil,1996,44.08195877075195
670,Brazil,1997,43.489933013916016
671,Brazil,1998,43.57197189331055
672,Brazil,1999,43.143802642822266
673,Brazil,2000,43.28843307495117
674,Brazil,2001,39.11162185668945
675,Brazil,2002,40.75665283203125
676,Brazil,2003,42.28412628173828
677,Brazil,2004,42.2861557006836
678,Brazil,2005,43.14569854736328
679,Brazil,2006,43.04596328735352
680,Brazil,2007,44.38022613525391
681,Brazil,2008,43.36677551269531
682,Brazil,2009,46.30883026123047
683,Brazil,2010,44.24653625488281
684,Brazil,2011,43.91006088256836
685,Brazil,2012,42.066368103027344
686,Brazil,2013,39.83659744262695
687,Brazil,2014,38.85274505615234
688,Brazil,2015,40.60352325439453
689,Brazil,2016,43.538700103759766
690,Brazil,2017,43.28067779541016
691,Brazil,2018,46.08049774169922
692,Brazil,2019,47.30484390258789
693,Brazil,2020,49.47188186645508
694,Brazil,2021,46.2197494506836
695,Bulgaria,1965,4.931370735168457
696,Bulgaria,1966,4.622976303100586
697,Bulgaria,1967,4.0036211013793945
698,Bulgaria,1968,2.311564922332764
699,Bulgaria,1969,2.9225401878356934
700,Bulgaria,1970,3.0394954681396484
701,Bulgaria,1971,2.9434654712677
702,Bulgaria,1972,2.761652946472168
703,Bulgaria,1973,3.260542154312134
704,Bulgaria,1974,2.562397718429565
705,Bulgaria,1975,2.733940839767456
706,Bulgaria,1976,3.1084790229797363
707,Bulgaria,1977,3.523903608322144
708,Bulgaria,1978,2.8053689002990723
709,Bulgaria,1979,3.076347827911377
710,Bulgaria,1980,3.2677273750305176
711,Bulgaria,1981,3.2318060398101807
712,Bulgaria,1982,2.6594314575195312
713,Bulgaria,1983,2.9039196968078613
714,Bulgaria,1984,2.8398351669311523
715,Bulgaria,1985,1.9635511636734009
716,Bulgaria,1986,2.001533031463623
717,Bulgaria,1987,2.1663286685943604
718,Bulgaria,1988,2.166203737258911
719,Bulgaria,1989,2.265166044235229
720,Bulgaria,1990,1.711651086807251
721,Bulgaria,1991,2.7520618438720703
722,Bulgaria,1992,2.477391004562378
723,Bulgaria,1993,2.1902918815612797
724,Bulgaria,1994,1.719669222831726
725,Bulgaria,1995,2.518761396408081
726,Bulgaria,1996,3.190023422241211
727,Bulgaria,1997,3.1750752925872803
728,Bulgaria,1998,3.721184015274048
729,Bulgaria,1999,3.786312341690064
730,Bulgaria,2000,3.634775400161743
731,Bulgaria,2001,2.270816802978516
732,Bulgaria,2002,2.9185118675231934
733,Bulgaria,2003,3.85972261428833
734,Bulgaria,2004,4.144021987915039
735,Bulgaria,2005,5.212997913360596
