,Year,Cost,Energy Cost,Capacity,Energy Source
1006,2020,0.055443965,Solar photovoltaic,132870.774,Bioenergy
1007,2020,0.055443965,Solar photovoltaic,14437.561,Geothermal
1008,2020,0.10665299,Concentrated solar power,1335495.792,Hydropower
1009,2020,0.10665299,Concentrated solar power,697265.503,Onshore wind energy
1010,2020,0.10665299,Concentrated solar power,34357.65,Offshore wind energy
1011,2020,0.10665299,Concentrated solar power,710700.2416,Solar photovoltaic
1012,2020,0.10665299,Concentrated solar power,6510.684,Concentrated solar power
1013,2020,0.10665299,Concentrated solar power,132870.774,Bioenergy
1014,2020,0.10665299,Concentrated solar power,14437.561,Geothermal
1015,2020,0.045965873,Hydropower,1335495.792,Hydropower
1016,2020,0.045965873,Hydropower,697265.503,Onshore wind energy
1017,2020,0.045965873,Hydropower,34357.65,Offshore wind energy
1018,2020,0.045965873,Hydropower,710700.2416,Solar photovoltaic
1019,2020,0.045965873,Hydropower,6510.684,Concentrated solar power
1020,2020,0.045965873,Hydropower,132870.774,Bioenergy
1021,2020,0.045965873,Hydropower,14437.561,Geothermal
1022,2020,0.03713682,Onshore wind,1335495.792,Hydropower
1023,2020,0.03713682,Onshore wind,697265.503,Onshore wind energy
1024,2020,0.03713682,Onshore wind,34357.65,Offshore wind energy
1025,2020,0.03713682,Onshore wind,710700.2416,Solar photovoltaic
1026,2020,0.03713682,Onshore wind,6510.684,Concentrated solar power
1027,2020,0.03713682,Onshore wind,132870.774,Bioenergy
1028,2020,0.03713682,Onshore wind,14437.561,Geothermal
1029,2021,0.067342535,Bioenergy,1360502.05,Hydropower
1030,2021,0.067342535,Bioenergy,769227.387,Onshore wind energy
1031,2021,0.067342535,Bioenergy,54256.98,Offshore wind energy
1032,2021,0.067342535,Bioenergy,848404.5486,Solar photovoltaic
1033,2021,0.067342535,Bioenergy,6390.554,Concentrated solar power
1034,2021,0.067342535,Bioenergy,143194.631,Bioenergy
1035,2021,0.067342535,Bioenergy,15959.561,Geothermal
1036,2021,0.06761599,Geothermal,1360502.05,Hydropower
1037,2021,0.06761599,Geothermal,769227.387,Onshore wind energy
1038,2021,0.06761599,Geothermal,54256.98,Offshore wind energy
1039,2021,0.06761599,Geothermal,848404.5486,Solar photovoltaic
1040,2021,0.06761599,Geothermal,6390.554,Concentrated solar power
1041,2021,0.06761599,Geothermal,143194.631,Bioenergy
1042,2021,0.06761599,Geothermal,15959.561,Geothermal
1043,2021,0.07516697,Offshore wind,1360502.05,Hydropower
1044,2021,0.07516697,Offshore wind,769227.387,Onshore wind energy
1045,2021,0.07516697,Offshore wind,54256.98,Offshore wind energy
1046,2021,0.07516697,Offshore wind,848404.5486,Solar photovoltaic
1047,2021,0.07516697,Offshore wind,6390.554,Concentrated solar power
1048,2021,0.07516697,Offshore wind,143194.631,Bioenergy
1049,2021,0.07516697,Offshore wind,15959.561,Geothermal
1050,2021,0.04834554,Solar photovoltaic,1360502.05,Hydropower
1051,2021,0.04834554,Solar photovoltaic,769227.387,Onshore wind energy
1052,2021,0.04834554,Solar photovoltaic,54256.98,Offshore wind energy
1053,2021,0.04834554,Solar photovoltaic,848404.5486,Solar photovoltaic
1054,2021,0.04834554,Solar photovoltaic,6390.554,Concentrated solar power
1055,2021,0.04834554,Solar photovoltaic,143194.631,Bioenergy
1056,2021,0.04834554,Solar photovoltaic,15959.561,Geothermal
1057,2021,0.11424175,Concentrated solar power,1360502.05,Hydropower
1058,2021,0.11424175,Concentrated solar power,769227.387,Onshore wind energy
1059,2021,0.11424175,Concentrated solar power,54256.98,Offshore wind energy
1060,2021,0.11424175,Concentrated solar power,848404.5486,Solar photovoltaic
1061,2021,0.11424175,Concentrated solar power,6390.554,Concentrated solar power
1062,2021,0.11424175,Concentrated solar power,143194.631,Bioenergy
1063,2021,0.11424175,Concentrated solar power,15959.561,Geothermal
1064,2021,0.04829987,Hydropower,1360502.05,Hydropower
1065,2021,0.04829987,Hydropower,769227.387,Onshore wind energy
1066,2021,0.04829987,Hydropower,54256.98,Offshore wind energy
1067,2021,0.04829987,Hydropower,848404.5486,Solar photovoltaic
1068,2021,0.04829987,Hydropower,6390.554,Concentrated solar power
1069,2021,0.04829987,Hydropower,143194.631,Bioenergy
1070,2021,0.04829987,Hydropower,15959.561,Geothermal
1071,2021,0.033123367,Onshore wind,1360502.05,Hydropower
1072,2021,0.033123367,Onshore wind,769227.387,Onshore wind energy
1073,2021,0.033123367,Onshore wind,54256.98,Offshore wind energy
1074,2021,0.033123367,Onshore wind,848404.5486,Solar photovoltaic
1075,2021,0.033123367,Onshore wind,6390.554,Concentrated solar power
1076,2021,0.033123367,Onshore wind,143194.631,Bioenergy
1077,2021,0.033123367,Onshore wind,15959.561,Geothermal
